course_code,course_title,course_teacher,link,fas_code,unique_code
AFRAMER 86,Race and Public Health Crises: From TB to AIDS to COVID-19 001,Hammonds,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3c86a971df4eb6fef9ac8a7cd960ccc1206172746dc4b01efe3d0bea3788252ce8b35e489855d0602d7c2ba8c4bc78d8&ReportType=2&regl=en-US,FAS-222126-2252-1-1-001,FAS-222126-2252-1-1-001(Hammonds)
AFRAMER 86,Race and Public Health Crises: From TB to AIDS to COVID-19 001,aumoithe,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=61b78075c428272e1243bc78ac1e479372c4aff55bda84960c65d7baadee3643ab07163a65bb73d1406857768e9cbdec&ReportType=2&regl=en-US,FAS-222126-2252-1-1-001,FAS-222126-2252-1-1-001(aumoithe)
AFRAMER 97,Sophomore Tutorial: Understanding Race and Racism 001,Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e03fd904bcf621e9eae3431c3838853d48dcdf6b35f0a430d0b4ed700c3c6c93ecf3b6109d630a14375aa94f7bf72c79&ReportType=2&regl=en-US,FAS-123590-2252-1-1-001,FAS-123590-2252-1-1-001(Martin)
AFRAMER 119X,"Chocolate, Culture, and the Politics of Food 001",Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b041430d423d9c2f3e5dbd639e69b2b7795621e6931e0df7430925b40544e8eefa6e344dadfc35bb9205fc609fede5bb&ReportType=2&regl=en-US,FAS-108879-2252-1-1-001,FAS-108879-2252-1-1-001(Martin)
AFRAMER 123Z,American Democracy 001,Mangabeira Unger,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=36ac5577a158b9c93a570453904283fd44dd0617d19d5e25b42a5f8940d19c572aeb93c37a2b6423956d1e88776a373b&ReportType=2&regl=en-US,FAS-111438-2252-1-1-001,FAS-111438-2252-1-1-001(Mangabeira Unger)
AFRAMER 123Z,American Democracy 001,Stauffer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4ae00e125515a311e5ca9e62876cf298a193cd0ebeaa70f1bb9aa414deed71cfc9b5913cd54dd7c0fbb692c0f3a3ce55&ReportType=2&regl=en-US,FAS-111438-2252-1-1-001,FAS-111438-2252-1-1-001(Stauffer)
AFRAMER 124,"Tobacco and Sugar, Seminar in Caribbean Counterpoints 001",Sommer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=33afc2a1be67fe22bfece30daacb0165c04d510d8eb9ac247828255b305e17404fca62a2504ff78e42058967b86d049a&ReportType=2&regl=en-US,FAS-126728-2252-1-1-001,FAS-126728-2252-1-1-001(Sommer)
AFRAMER 132Z,Vision and Justice (The Seminar) 001,Lewis,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5596f7d9b0814de82c28a3290ff657f763765ae29966c6536e36944590d4cdc60f60010c931274561d3d032d0dd2f7d0&ReportType=2&regl=en-US,FAS-205873-2252-1-1-001,FAS-205873-2252-1-1-001(Lewis)
AFRAMER 135Y,Black Feminist Theory Seminar 001,Perry,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=43b071228878aa33d70d92d46c2a5d06ada3bcf76af106a1ff664ec29ab93e187d641273e8546f3c29f4aaaf22ae2863&ReportType=2&regl=en-US,FAS-222229-2252-1-1-001,FAS-222229-2252-1-1-001(Perry)
AFRAMER 154Y,African American Fraternal Associations in U.S. Society and Politics 001,Skocpol,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9ee71ae9da6b8f9334abe5f9f18f4e63097bce131671a97dcd2156643f3d9a2a8331dc6ef9487f0604e7ae50ae212d19&ReportType=2&regl=en-US,FAS-225711-2252-1-1-001,FAS-225711-2252-1-1-001(Skocpol)
AFRAMER 159Y,Healthcare and the Welfare State 001,aumoithe,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a7ee010994f1d93aa7973b545fc3495f15629a1dcbc3bd06c757b08c446b94f9e41a05c2368b4dcb446ffd8607c651f2&ReportType=2&regl=en-US,FAS-225821-2252-1-1-001,FAS-225821-2252-1-1-001(aumoithe)
AFRAMER 177X,W.E.B. Du Bois and His Critics 001,Gates,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=181cf8cf46b63c665de2a9bd2fecfed79b2070ee89df8c6c398703c43eb0743e5ac64c5d7c38141e1b49d2f5161ac1a1&ReportType=2&regl=en-US,FAS-223916-2252-1-1-001,FAS-223916-2252-1-1-001(Gates)
AFRAMER 186,"Religion, Culture, and Society in Africa 001",Olupona,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=617f7f4614d945b4b118c9a6dc858423b0a9a1132cead3fe9a1101158f2ee59ec0bc79bde37aed56a6f8c5323393f181&ReportType=2&regl=en-US,FAS-222688-2252-1-1-001,FAS-222688-2252-1-1-001(Olupona)
AFRAMER 191X,African American Lives in the Law 001,Higginbotham,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c3b21d14e566004cf95be3730e3f41ba7d53cb2c201ba332e0deb49f0a1b4428f8f80761197a5da368adec2d6c037b7c&ReportType=2&regl=en-US,FAS-127960-2252-1-1-001,FAS-127960-2252-1-1-001(Higginbotham)
AFRAMER 223,Storied Lives: Methods in Oral History 001,Henry,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ea4b6fdffd31e0120d2c01dd51ea0e7c50548353ccfc32b70e5c18d40c3a4ee5b3fa1767016828fabc83d703435e322b&ReportType=2&regl=en-US,FAS-225837-2252-1-1-001,FAS-225837-2252-1-1-001(Henry)
AFRIKAAN AB,Elementary Afrikaans 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0247480282e64c347bf1a42807bfd66c09fc1c507f65b0263af8570c751ac0a28f9fe74b79f1b29a06f41b3c709690c7&ReportType=2&regl=en-US,FAS-205831-2252-1-1-001,FAS-205831-2252-1-1-001(Mugane)
IGBO AB,Elementary Igbo 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=531d1a66f3355bc85fae486b6d7e0a265e5a062a030a84df9b1e9f0ebdb80d6d90ca23f79b6045206d87cbf122e87ecf&ReportType=2&regl=en-US,FAS-205854-2252-1-1-001,FAS-205854-2252-1-1-001(Mugane)
SWAHILI AB,Elementary Swahili 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b5e605e3f34dda928c75bb10ae9addc619e551806428fe43a96e665009fe41a77ffa6a66d7d50a99b1c5986e3e6f55f3&ReportType=2&regl=en-US,FAS-159829-2252-1-1-001,FAS-159829-2252-1-1-001(Mugane)
SWAHILI 101BR,Reading in Swahili II 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d99eef87a098e2237a6c15c06ad5c13394c02fe5f743db2fe8693720b7db7d7f863b38a82df2061a191d834dec0ef1f9&ReportType=2&regl=en-US,FAS-119821-2252-1-1-001,FAS-119821-2252-1-1-001(Mugane)
YORUBA AB,Elementary Yoruba 001,Ehineni,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=47441bf8884168ae37020023d4efcfa0fbcb008fa9dc2daed3063256754c26da1419ae69ad7cfcf851c1b8f12c391840&ReportType=2&regl=en-US,FAS-159872-2252-1-1-001,FAS-159872-2252-1-1-001(Ehineni)
ZULU AB,Elementary Zulu 001,Mugane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0d460f1c194c76f660dcef811b59c0fb5648ad82403936db42a825259411899623da250d0f5a9f4374a6851dd745f375&ReportType=2&regl=en-US,FAS-205849-2252-1-1-001,FAS-205849-2252-1-1-001(Mugane)
ANTHRO 97Z,Sophomore Tutorial in Social Anthropology 001,Reddy,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6b5b07199387283d4372aa96045e754c21bad15d328b72da751d7f4f09d87a2e661a942cacfdcf69da737de41f30313f&ReportType=2&regl=en-US,FAS-143028-2252-1-1-001,FAS-143028-2252-1-1-001(Reddy)
ANTHRO 98B,Junior Tutorial for Thesis Writers in Anthropology 001,Khaira,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=beb0d277b009f6d9ade913f146dfe03b3bbfbe2af1fb4c19fabf516154edc569e13c1aa61be39387a4466324ae80c27c&ReportType=2&regl=en-US,FAS-205522-2252-1-1-001,FAS-205522-2252-1-1-001(Khaira)
ANTHRO 99B,Thesis Tutorial in Anthropology - Senior Year 001,Khaira,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bf7aa3184f2debbbe087d3de9335b389bd9c7b45b7c7d11615ac97e515fc57c37d64ad59d3af21d74ac1e3936d36591b&ReportType=2&regl=en-US,FAS-205185-2252-1-1-001,FAS-205185-2252-1-1-001(Khaira)
ANTHRO 1060,Introduction to Archaeological Science 001,Warinner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=200f831c314feb76ffa5251a37258810039fedb8a21bdc88fb445cfa44b7ff8ca03873bc6cbebe43f4c31c15062cf015&ReportType=2&regl=en-US,FAS-111192-2252-1-1-001,FAS-111192-2252-1-1-001(Warinner)
ANTHRO 1150,Ancient Landscapes 001,Ur,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0baebda135cb3645e3c1202dcead7108929b85568d2a470f48c963b1fbdce5ac85509dc403618fef958bab10c6a4c101&ReportType=2&regl=en-US,FAS-120579-2252-1-1-001,FAS-120579-2252-1-1-001(Ur)
ANTHRO 1290,Culture and Evolution 001,Clark,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1891f1504fa3f0f6cc51c36a6c45e92a56ca43483f5f527a2480800a86d5dc3dacf7b97cd325d6d7be43f914eec2ed42&ReportType=2&regl=en-US,FAS-224392-2252-1-1-001,FAS-224392-2252-1-1-001(Clark)
ANTHRO 1290,Culture and Evolution 001,Henrich,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=23664dff9984278f9fc74ab200a0d9f0ecee2595a9f0ef1bd41de7174e41ccebc1dfe0ebbc1299bd521cfd3040b01ed6&ReportType=2&regl=en-US,FAS-224392-2252-1-1-001,FAS-224392-2252-1-1-001(Henrich)
ANTHRO 1435,Challenging Collections: Critical Reflections on Collecting Through Harvard’s History 001,Loren,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2ad55c5ebf17972ec0acd4c0964ed296769e49c2b84d148c50ed73bf937bc1d3271195ab7868cdeb1a93e5859e2e39ab&ReportType=2&regl=en-US,FAS-218189-2252-1-1-001,FAS-218189-2252-1-1-001(Loren)
ANTHRO 1709,"The Anthropology of Power: Sovereignty, Hegemony, Resistance 001",Fierman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=39012c9db75490474ef2f1fe67ba19b3e522f97838510b8f387a1c626ab10ff46de8d342512f63035759fbb0924b04b1&ReportType=2&regl=en-US,FAS-218709-2252-1-1-001,FAS-218709-2252-1-1-001(Fierman)
ANTHRO 1713,Disability and the Body 001,Az,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5a617b9be29d536582f03c3f42c7d4e515c044df39a7db95b818ce62e59745a859b344804faa2b46601e63e5eb8d392e&ReportType=2&regl=en-US,FAS-225964-2252-1-1-001,FAS-225964-2252-1-1-001(Az)
ANTHRO 1781,"What Is Latin America? Politics, Culture, Identity 001",Fierman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a159ffafd055b9da5e264798dc472850d0b5eb6f1c0ddc31731ca8f620f32ca038de76aa6c9418fa4e879971b339bd11&ReportType=2&regl=en-US,FAS-218707-2252-1-1-001,FAS-218707-2252-1-1-001(Fierman)
ANTHRO 1821,"Introduction to Social Medicine: Theory, Methods, Applications 001",Zeve,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=336ad33a51abb6d0c90459910aee8d974e8f56d235325172ff48066d79cfab90a2b26cb4da41082754ca69e45175f735&ReportType=2&regl=en-US,FAS-225967-2252-1-1-001,FAS-225967-2252-1-1-001(Zeve)
ANTHRO 1826,Medical Anthropology: Advanced Topics 001,Kleinman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5fe1a8e4e5ad36aafda3eebb8416e7cb5ba0c8189541c4ffbfc0473fbbad3821299cf9433f2fa08ff9e1245c18664885&ReportType=2&regl=en-US,FAS-160441-2252-1-1-001,FAS-160441-2252-1-1-001(Kleinman)
ANTHRO 1853,The Everyday: Ethnographic Visions and Representations 001,Khaira,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=06a3f1389737106337c485ea04db203af99247f6c3d02dc147e99645ca84a3a3748fcf59386eef714bd6f84002e8f57b&ReportType=2&regl=en-US,FAS-225835-2252-1-1-001,FAS-225835-2252-1-1-001(Khaira)
ANTHRO 1913,Ethnographies of Cities and the Urban 001,Tamburo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a7437282d648576c6a24f420930aaefe73f82c2c04349d1b0e8f285eead2443b6c73815b36b75252abf13c4c761f0d92&ReportType=2&regl=en-US,FAS-225836-2252-1-1-001,FAS-225836-2252-1-1-001(Tamburo)
ANTHRO 2802,Anthropology and the Geopolitical: China and Africa entanglements in ethnographic perspective 001,Tamburo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f4ae4484bfdfdb53342106232f127c7edd30c2d5bf0bdc29de6ec6aaff8fbe140be3093e9053100e4adb1eb70523ed04&ReportType=2&regl=en-US,FAS-225834-2252-1-1-001,FAS-225834-2252-1-1-001(Tamburo)
ANTHRO 2910,Theories of the Social 001,Coleman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6ab97b0b4dcc04dd44be73088167b3613226dd72dd4f25d56e3ab883377de8a660d02d2195afb04e9c4b642f860b79c1&ReportType=2&regl=en-US,FAS-218353-2252-1-1-001,FAS-218353-2252-1-1-001(Coleman)
APCOMP 209B,Data Science 2: Advanced Topics in Data Science 001,Gumb,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0bd3be7e7943c569eaeaf3399d336f5b9dba81069b8d1665ba52add0cf5f5dd0d64c5476ddc9c8cf184c9923c59b47db&ReportType=2&regl=en-US,FAS-203547-2252-1-1-001,FAS-203547-2252-1-1-001(Gumb)
APCOMP 209B,Data Science 2: Advanced Topics in Data Science 001,Protopapas,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8c27207ebdc3e2db9b305389f4cb0cf7aa844b2d4e221a5c0c0e245ed84fd7ce16d05dc4c0759935be2490d8c80e7ec7&ReportType=2&regl=en-US,FAS-203547-2252-1-1-001,FAS-203547-2252-1-1-001(Protopapas)
APCOMP 209B,Data Science 2: Advanced Topics in Data Science 001,Sivasubramonia Pillai,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ca29cda328cdc17a9936418a5d4eb22c512267e94a4f0983e8f8e0daa25d5c491f4db0558911fee424f998078d1413d8&ReportType=2&regl=en-US,FAS-203547-2252-1-1-001,FAS-203547-2252-1-1-001(Sivasubramonia Pillai)
APCOMP 221,Critical Thinking in Data Science 001,Garfinkel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7f7397e84289f420b6891f626027b494a91a061cf09d2179162e2c157c4a44607549af532f21387523184db15bb7f88b&ReportType=2&regl=en-US,FAS-207093-2252-1-1-001,FAS-207093-2252-1-1-001(Garfinkel)
APCOMP 221,Critical Thinking in Data Science 001,Papon,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b876b5b62f76833b6dacb306838a368f7a99ced4b11675341d93e706bb80cce32e80d1b047f6a71e978115e7bf7a0dc3&ReportType=2&regl=en-US,FAS-207093-2252-1-1-001,FAS-207093-2252-1-1-001(Papon)
APCOMP 221,Critical Thinking in Data Science 001,Smith,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0999d7e67b34141bc309e0e368c48bb4ffaed51c016fc979cc9c5b7b6070e73e6a9fc8bf649394849ea1a3f4d5aa8b5f&ReportType=2&regl=en-US,FAS-207093-2252-1-1-001,FAS-207093-2252-1-1-001(Smith)
APCOMP 297R,Computational Science and Engineering Capstone Project 001,Pan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dbda0a5dfb451aadc0aa6e521f5b6eb237b255cf5ae5312a1a1e444303ad54b8faee1d6100d828d3b03e0522f24d5653&ReportType=2&regl=en-US,FAS-156202-2252-1-1-001,FAS-156202-2252-1-1-001(Pan)
APMTH 50,Introduction to Applied Mathematics 001,Pehlevan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=843a8022862349d5e93a7fe7275d697b2691b0710dcc32832a47ec267c559c72b34df182d93bfcbb658b02a69a2d7280&ReportType=2&regl=en-US,FAS-122564-2252-1-1-001,FAS-122564-2252-1-1-001(Pehlevan)
APMTH 105,Ordinary and Partial Differential Equations 001,Levine,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=12a8cede6f21abd31b71ee4a5a8c5ced16c6699c2ce1cf24c8134afd48b974ed904c7720db1ee9e5f9cbb26af96a2188&ReportType=2&regl=en-US,FAS-143432-2252-1-1-001,FAS-143432-2252-1-1-001(Levine)
APMTH 106,Algebra for Models and Data 001,Seigal,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bc559b569e9dc53a78aa568ed8f90bcd39986f8173deff9aed6b2255263ffda71a404c6fbb5c8906ebe5b03b90943e67&ReportType=2&regl=en-US,FAS-135449-2252-1-1-001,FAS-135449-2252-1-1-001(Seigal)
APMTH 107,Graph Theory and Combinatorics 001,Valiant,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6cf2816ce939d970a9d0e16432e5f97a9a5def4ed3549dfc7093ae3b61287329cec0aca975e65e0ac84ca63236f439a5&ReportType=2&regl=en-US,FAS-118482-2252-1-1-001,FAS-118482-2252-1-1-001(Valiant)
APMTH 108,Nonlinear Dynamical Systems 001,Iams,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9a98f43cf8808ff97b533a40cac279fd4ba15bbb7c8ebadfa584106383c873559a8989ecc91b814dc4ebeb7866481266&ReportType=2&regl=en-US,FAS-121989-2252-1-1-001,FAS-121989-2252-1-1-001(Iams)
APMTH 115,Mathematical Modeling 001,Kuang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7cc159be238ef0e26e8d558d5fb051a2a2a1bd5d8375d6edde9e7174d6ae544fcdaee14aa9d3ac1b6fdd53c15c1ffa51&ReportType=2&regl=en-US,FAS-118021-2252-1-1-001,FAS-118021-2252-1-1-001(Kuang)
APMTH 120,Applied Linear Algebra and Big Data 001,Tziperman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=53291227cc355db349c0962c26f602cd3a62da36e0c2cda2a63751d3bd3f198af1f76ad915eccd6e6c6ec994d97cdebe&ReportType=2&regl=en-US,FAS-113876-2252-1-1-001,FAS-113876-2252-1-1-001(Tziperman)
APMTH 201,Physical Mathematics I 001,Brenner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0f6e5b89526452ed8568c9f42d5f0ca5205a52dce35c1602528cdd78a638e8d1d57684d197085b6cf619b2ccaf0930a4&ReportType=2&regl=en-US,FAS-112798-2252-1-1-001,FAS-112798-2252-1-1-001(Brenner)
APMTH 220,Geometric Methods for Machine Learning 001,Weber,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bd0fbfff41e3d549ae838c519693720ae33d670cddd4cade3bff29ea87674db0a9219e10f131c3982d8662a82c099aa6&ReportType=2&regl=en-US,FAS-221929-2252-1-1-001,FAS-221929-2252-1-1-001(Weber)
APMTH 230,Active Matter 001,Mahadevan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f6cfcf3028351c634d33dab89a1c8bac41e07e1e2e312aee394a7d6ea8fcc0b3ee9b5252f41390a0fa0b79f57cf49fbd&ReportType=2&regl=en-US,FAS-220128-2252-1-1-001,FAS-220128-2252-1-1-001(Mahadevan)
APPHY 50B,"Physics as a Foundation for Science and Engineering, Part II 001",Haussman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7cc4634fc2774440875e9c85a87baf428dfa99e9f532d997a81ddae5b69ca20f3e3b77d0918e6e052dfa48dd714e6bb8&ReportType=2&regl=en-US,FAS-108882-2252-1-1-001,FAS-108882-2252-1-1-001(Haussman)
APPHY 50B,"Physics as a Foundation for Science and Engineering, Part II 001",Hekstra,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7d51f3ef4ea4eef2288c2568f72779494427fa2ec1dea6b6a66077fca39f7fee7c7f58b1dc5e5a8a4f86bea0dd6e5a0a&ReportType=2&regl=en-US,FAS-108882-2252-1-1-001,FAS-108882-2252-1-1-001(Hekstra)
APPHY 50B,"Physics as a Foundation for Science and Engineering, Part II 001",Miller,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=93d09960d41217253cbf222bd17cc9a7aae56b03f52838cfba8d953f2d27324010e3f20c72bd80a7c70b0447b5280c92&ReportType=2&regl=en-US,FAS-108882-2252-1-1-001,FAS-108882-2252-1-1-001(Miller)
APPHY 195B,Introduction to Quantum Materials and Devices 001,Westervelt,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=69d01a092ffa54cfb6fb7026beb6ac142ecb1b9502f47f530e9aa49ab74b2007d147ec057dc1b694b07d15a60b17c861&ReportType=2&regl=en-US,FAS-215415-2252-1-1-001,FAS-215415-2252-1-1-001(Westervelt)
APPHY 216,Quantum and Classical Electromagnetic Interaction with Matter 001,Ham,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=feab00375a61b7e52570a4a329271533bcf3c22546b3a48a23976cce2dcf3c0559edbd507929584d51a5359cadfd1a78&ReportType=2&regl=en-US,FAS-141253-2252-1-1-001,FAS-141253-2252-1-1-001(Ham)
APPHY 276,Platforms for Quantum Science 001,Semeghini,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ca8c26913e15f67d439a9cbea713983a1a61f725c5fe6a1f2e4e2346b30c004340b9e2debb3dd1ca19604fa746041f77&ReportType=2&regl=en-US,FAS-223996-2252-1-1-001,FAS-223996-2252-1-1-001(Semeghini)
APPHY 290A,Research Practices and Academic Culture in Applied Sciences and Engineering 001,Girash,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ddd923cc341d846676dd75254102ef4504563a28c4c5036fc4fd091f1f3818c5027bdd5c5ec227af5556abd48b1166e8&ReportType=2&regl=en-US,FAS-225969-2252-1-1-001,FAS-225969-2252-1-1-001(Girash)
APPHY 290A,Research Practices and Academic Culture in Applied Sciences and Engineering 001,Manoharan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1c1029b8f179f43761062405ee8a39da825dcdbba002a6b6d2b474003a4e0aa91ac3ab12f96ac643f298048e05a26fa1&ReportType=2&regl=en-US,FAS-225969-2252-1-1-001,FAS-225969-2252-1-1-001(Manoharan)
APPHY 291,Electron Microscopy Laboratory 001,Bell,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d02d4fae521d0122ed2564064c10545eb8e42dcf1c55b4d53f80968381774ceccd006c4c3fec397313c01ed2f598d4d2&ReportType=2&regl=en-US,FAS-116509-2252-1-1-001,FAS-116509-2252-1-1-001(Bell)
APPHY 295B,Quantum Theory of Solids 001,Sachdev,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=21d5b8317c5c25bb17e94d2aa1dfa39d3b1b267210ae3e06bffb548b49d4ff2dda4f9541cd00de2d1a43126dfddcc600&ReportType=2&regl=en-US,FAS-146948-2252-1-1-001,FAS-146948-2252-1-1-001(Sachdev)
APPHY 296,Mesoscale and Low Dimensional Devices 001,Ham,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cc38086733aa5dbec773a89996cfd4fff931095ff9966e5faaf24624f1cd51d9e4e6db218fc9cd531cb30b7e78b5a677&ReportType=2&regl=en-US,FAS-204955-2252-1-1-001,FAS-204955-2252-1-1-001(Ham)
AFVS 15AR,Silkscreen 1,Lemieux,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b35ebefaaa0c4d55d3e45e483519910e3839b63bff1797d5d691e9d45f3c8f15c49c6059b83c604d3df279cfee24f4cc&ReportType=2&regl=en-US,FAS-121758-2252-1-1-1,FAS-121758-2252-1-1-1(Lemieux)
AFVS 21,"See, Soak, Squeeze: Studio Course 1",Hoseini,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=89a767389c8787f21fc56180702c36514613e318d128e405ee970a3a91b656dde3c7795b78db27b96ea44ebce9eed41c&ReportType=2&regl=en-US,FAS-224450-2252-1-1-1,FAS-224450-2252-1-1-1(Hoseini)
AFVS 40H,Introduction to Still Photography 001,Helmar,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=48f7d146c1011105366444585322590ec2303a71c9842d8f7ca79a60a0afe72bc5fc3fbf80541b2ac9ead6b43d3a6cca&ReportType=2&regl=en-US,FAS-220429-2252-1-1-001,FAS-220429-2252-1-1-001(Helmar)
AFVS 41A,Introduction to Photography 1,Harper,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6164f16d93a55ee3befe45b51cf95af873cb0d3504cf4ed33800d180a9c17b03897fab09b0087eb33e6ca9ce879edcaa&ReportType=2&regl=en-US,FAS-122184-2252-1-1-1,FAS-122184-2252-1-1-1(Harper)
